location,topic,topic_num,titles,urls,lat,long,category,world_score,canada_score,bc_score,image_urls
Japan,restaurants food dishes indian menu richmond custom dining ,6,"['Richmond bubble tea spot hopes to bring luck for tea lovers', 'Annual Vancouver Japan Food Fair returns March 1', 'Are sea vegetables the future of produce?']","['https://www.richmond-news.com/eat-drink/richmond-bubble-tea-spot-hopes-to-bring-luck-for-tea-lovers-1.24049366', 'https://www.burnabynow.com/lifestyle/annual-vancouver-japan-food-fair-returns-march-1-1.24082075', 'https://www.ctvnews.ca/lifestyle/are-sea-vegetables-the-future-of-produce-1.5027909']",36.5748441,139.2394179,lifestyle,81.0,76.0,55.0,"['https://www.richmond-news.com/eat-drink/richmond-bubble-tea-spot-hopes-to-bring-luck-for-tea-lovers-1.24049366', 'https://www.burnabynow.com/lifestyle/annual-vancouver-japan-food-fair-returns-march-1-1.24082075', 'https://www.ctvnews.ca/lifestyle/are-sea-vegetables-the-future-of-produce-1.5027909']"
Jerusalem,restaurants food dishes indian menu richmond custom dining ,6,['Trying growing these edible plants in your apartment'],['https://www.tricitynews.com/lifestyles/trying-growing-these-edible-plants-in-your-apartment-1.24099073'],31.778345,35.2250786,lifestyle,81.0,76.0,55.0,['https://www.tricitynews.com/lifestyles/trying-growing-these-edible-plants-in-your-apartment-1.24099073']
Kenora,restaurants food dishes indian menu richmond custom dining ,6,['ON COOKING: Tips for creative cooking with crustaceans'],['https://www.newwestrecord.ca/community/on-cooking-tips-for-creative-cooking-with-crustaceans-1.23411727'],49.766215,-94.48935279999999,lifestyle,81.0,76.0,55.0,['https://www.newwestrecord.ca/community/on-cooking-tips-for-creative-cooking-with-crustaceans-1.23411727']
Kingsway,restaurants food dishes indian menu richmond custom dining ,6,['Profiles of Excellence: WINGS Restaurants & Pubs'],['https://www.burnabynow.com/standout/profiles-of-excellence-wings-restaurants-pubs-1.24041865'],28.6131425,77.2247645,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/standout/profiles-of-excellence-wings-restaurants-pubs-1.24041865']
Kitsilano,restaurants food dishes indian menu richmond custom dining ,6,['Kitsilano’s Eat Local Stars'],['https://www.vancourier.com/standout/kitsilano-s-eat-local-stars-1.23505714'],49.2694099,-123.155267,lifestyle,81.0,76.0,55.0,['https://www.vancourier.com/standout/kitsilano-s-eat-local-stars-1.23505714']
Korea,restaurants food dishes indian menu richmond custom dining ,6,"['After 16-year wait, South Koreans finally get new Chex flavour']",['https://www.cp24.com/lifestyle/human-interest/after-16-year-wait-south-koreans-finally-get-new-chex-flavour-1.5010154'],36.638392,127.69611880000001,lifestyle,81.0,76.0,55.0,['https://www.cp24.com/lifestyle/human-interest/after-16-year-wait-south-koreans-finally-get-new-chex-flavour-1.5010154']
LONDON,restaurants food dishes indian menu richmond custom dining ,6,"[""Joe Kool's set to reopen with unique 'regular customers'""]",['http://london.ctvnews.ca/joe-kool-s-set-to-reopen-with-unique-regular-customers-1.5027408'],51.5073219,-0.1276474,lifestyle,81.0,76.0,55.0,['http://london.ctvnews.ca/joe-kool-s-set-to-reopen-with-unique-regular-customers-1.5027408']
Langley,restaurants food dishes indian menu richmond custom dining ,6,"['Ways to explore Metro Vancouver with Lyft this summer', 'Ways to explore Metro Vancouver with Lyft this summer – Maple Ridge News']","['https://www.tricitynews.com/lifestyles/ways-to-explore-metro-vancouver-with-lyft-this-summer-1.24171276', 'https://www.mapleridgenews.com/marketplace/ways-to-explore-metro-vancouver-with-lyft-this-summer/']",48.3604648,6.3258262,lifestyle,81.0,76.0,55.0,"['https://www.tricitynews.com/lifestyles/ways-to-explore-metro-vancouver-with-lyft-this-summer-1.24171276', 'https://www.mapleridgenews.com/marketplace/ways-to-explore-metro-vancouver-with-lyft-this-summer/']"
Le,restaurants food dishes indian menu richmond custom dining ,6,['Broken Rice a recipe for friendship'],['https://www.burnabynow.com/business/broken-rice-a-recipe-for-friendship-1.406770'],0.0,0.0,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/business/broken-rice-a-recipe-for-friendship-1.406770']
Lehrer,restaurants food dishes indian menu richmond custom dining ,6,['Simple design steps can take your garden to the next level'],['https://www.ctvnews.ca/lifestyle/simple-design-steps-can-take-your-garden-to-the-next-level-1.5003509'],49.6388884,8.32103265,lifestyle,81.0,76.0,55.0,['https://www.ctvnews.ca/lifestyle/simple-design-steps-can-take-your-garden-to-the-next-level-1.5003509']
Lytton,restaurants food dishes indian menu richmond custom dining ,6,['A day in the life of an organic farmer'],['https://www.nsnews.com/standout/a-day-in-the-life-of-an-organic-farmer-1.23050983'],50.2311317,-121.581601,lifestyle,81.0,76.0,55.0,['https://www.nsnews.com/standout/a-day-in-the-life-of-an-organic-farmer-1.23050983']
Maple Ridge,restaurants food dishes indian menu richmond custom dining ,6,['Food truck fest ready to roll into Metro Vancouver'],['https://www.burnabynow.com/lifestyle/food-truck-fest-ready-to-roll-into-metro-vancouver-1.24081302'],49.2197345,-122.5997078,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/lifestyle/food-truck-fest-ready-to-roll-into-metro-vancouver-1.24081302']
Marpole,restaurants food dishes indian menu richmond custom dining ,6,['Marpole: Community created at weekly dinner'],['https://www.vancourier.com/news/marpole-community-created-at-weekly-dinner-1.899070'],49.2092233,-123.13614950000002,lifestyle,81.0,76.0,55.0,['https://www.vancourier.com/news/marpole-community-created-at-weekly-dinner-1.899070']
Michelin,restaurants food dishes indian menu richmond custom dining ,6,"['Burnaby casino restaurant showcases elegant dining room, local ingredients']",['https://www.burnabynow.com/standout/burnaby-casino-restaurant-showcases-elegant-dining-room-local-ingredients-1.23438681'],52.60714,19.022591100000003,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/standout/burnaby-casino-restaurant-showcases-elegant-dining-room-local-ingredients-1.23438681']
Mojito,restaurants food dishes indian menu richmond custom dining ,6,"['The Gin Fizz, with an Ontario twist (and a bonus bartender pro tip)']",['https://www.thestar.com/life/food_wine/2020/07/03/the-gin-fizz-with-an-ontario-twist-and-a-bonus-bartender-pro-tip.html'],47.0507432,28.8634903,lifestyle,81.0,76.0,55.0,['https://www.thestar.com/life/food_wine/2020/07/03/the-gin-fizz-with-an-ontario-twist-and-a-bonus-bartender-pro-tip.html']
Moscow,restaurants food dishes indian menu richmond custom dining ,6,['Drink this: Run Free by Yellow Dog Brewing'],['https://www.richmond-news.com/living/drink-this-run-free-by-yellow-dog-brewing-1.24029611'],55.7504461,37.6174943,lifestyle,81.0,76.0,55.0,['https://www.richmond-news.com/living/drink-this-run-free-by-yellow-dog-brewing-1.24029611']
New West,restaurants food dishes indian menu richmond custom dining ,6,"['Weekend food hamper program expands in New West', 'Food trucks serving up tasty fare at Braid StrEAT Experience in New West', 'New West foodies, rejoice: Longtail Kitchen has reopened at River Market', 'Brazilian street vendor opening permanent New West restaurant']","['https://www.newwestrecord.ca/community/weekend-food-hamper-program-expands-in-new-west-1.24158430', 'https://www.newwestrecord.ca/business/food-trucks-serving-up-tasty-fare-at-braid-streat-experience-in-new-west-1.24170199', 'https://www.newwestrecord.ca/business/new-west-foodies-rejoice-longtail-kitchen-has-reopened-at-river-market-1.24157350', 'https://www.newwestrecord.ca/news/brazilian-street-vendor-opening-permanent-new-west-restaurant-1.24161474']",49.2067726,-122.9108818,lifestyle,81.0,76.0,55.0,"['https://www.newwestrecord.ca/community/weekend-food-hamper-program-expands-in-new-west-1.24158430', 'https://www.newwestrecord.ca/business/food-trucks-serving-up-tasty-fare-at-braid-streat-experience-in-new-west-1.24170199', 'https://www.newwestrecord.ca/business/new-west-foodies-rejoice-longtail-kitchen-has-reopened-at-river-market-1.24157350', 'https://www.newwestrecord.ca/news/brazilian-street-vendor-opening-permanent-new-west-restaurant-1.24161474']"
New Westminster,restaurants food dishes indian menu richmond custom dining ,6,['Food security is an issue for New Westminster seniors'],['https://www.newwestrecord.ca/community/food/food-security-is-an-issue-for-new-westminster-seniors-1.23839835'],49.2067726,-122.9108818,lifestyle,81.0,76.0,55.0,['https://www.newwestrecord.ca/community/food/food-security-is-an-issue-for-new-westminster-seniors-1.23839835']
New York,restaurants food dishes indian menu richmond custom dining ,6,"['Lighten up your next catered event with fresh, local ingredients', 'Eric Akis: A taste of New York cheer with cheesecake']","['https://www.burnabynow.com/standout/lighten-up-your-next-catered-event-with-fresh-local-ingredients-1.22114672', 'https://www.tricitynews.com/lifestyles/eric-akis-a-taste-of-new-york-cheer-with-cheesecake-1.24148115']",40.7127281,-74.0060152,lifestyle,81.0,76.0,55.0,"['https://www.burnabynow.com/standout/lighten-up-your-next-catered-event-with-fresh-local-ingredients-1.22114672', 'https://www.tricitynews.com/lifestyles/eric-akis-a-taste-of-new-york-cheer-with-cheesecake-1.24148115']"
North Burnaby,restaurants food dishes indian menu richmond custom dining ,6,['A hot 24-hour chicken joint just opened in Burnaby'],['https://www.burnabynow.com/opinion/blogs/bite-me/a-hot-24-hour-chicken-joint-just-opened-in-burnaby-1.24158913'],49.2433804,-122.9725459,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/opinion/blogs/bite-me/a-hot-24-hour-chicken-joint-just-opened-in-burnaby-1.24158913']
Oliver,restaurants food dishes indian menu richmond custom dining ,6,['Column: These wines are anything but Haywire'],['https://www.richmond-news.com/opinion/columnists/column-these-wines-are-anything-but-haywire-1.24168074'],47.1077709,-101.35244859999999,lifestyle,81.0,76.0,55.0,['https://www.richmond-news.com/opinion/columnists/column-these-wines-are-anything-but-haywire-1.24168074']
Ontario,restaurants food dishes indian menu richmond custom dining ,6,['Can you follow the Mediterranean diet in Toronto?'],['https://www.thestar.com/life/health_wellness/2020/01/08/can-you-follow-the-mediterranean-diet-in-toronto.html'],50.000678,-86.000977,lifestyle,81.0,76.0,55.0,['https://www.thestar.com/life/health_wellness/2020/01/08/can-you-follow-the-mediterranean-diet-in-toronto.html']
Ottawa,restaurants food dishes indian menu richmond custom dining ,6,"['Stores, restaurants and other services open in Ottawa during COVID-19 pandemic']",['https://ottawa.ctvnews.ca/stores-restaurants-and-other-services-open-in-ottawa-during-covid-19-pandemic-1.4856686'],45.421106,-75.690308,lifestyle,81.0,76.0,55.0,['https://ottawa.ctvnews.ca/stores-restaurants-and-other-services-open-in-ottawa-during-covid-19-pandemic-1.4856686']
Philippines,restaurants food dishes indian menu richmond custom dining ,6,['Life-changing connections made possible'],['https://www.burnabynow.com/standout/life-changing-connections-made-possible-1.23862807'],12.7503486,122.7312101,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/standout/life-changing-connections-made-possible-1.23862807']
Port Moody,restaurants food dishes indian menu richmond custom dining ,6,['How to Love Local All Year Long'],['https://www.burnabynow.com/standout/how-to-love-local-all-year-long-1.23041424'],49.2822243,-122.82934240000002,lifestyle,81.0,76.0,55.0,['https://www.burnabynow.com/standout/how-to-love-local-all-year-long-1.23041424']
Richmond,restaurants food dishes indian menu richmond custom dining ,6,"['Celebrating National Fried Chicken Day in Richmond', ""Richmond dessert shop could smarten up Father's Day"", 'Celebrate National Onion Rings Day in Richmond', 'Richmond dessert café releases green tea shaved ice series', 'An amazing restaurant menu based on location and sustainability']","['https://www.richmond-news.com/eat-drink/celebrating-national-fried-chicken-day-in-richmond-1.24165473', 'https://www.richmond-news.com/eat-drink/richmond-dessert-shop-could-smarten-up-father-s-day-1.24154484', 'https://www.richmond-news.com/eat-drink/celebrate-national-onion-rings-day-in-richmond-1.24157331', 'https://www.richmond-news.com/eat-drink/richmond-dessert-caf%C3%A9-releases-green-tea-shaved-ice-series-1.24168022', 'https://www.richmond-news.com/standout/an-amazing-restaurant-menu-based-on-location-and-sustainability-1.2296047']",37.5385087,-77.43428,lifestyle,81.0,76.0,55.0,"['https://www.richmond-news.com/eat-drink/celebrating-national-fried-chicken-day-in-richmond-1.24165473', 'https://www.richmond-news.com/eat-drink/richmond-dessert-shop-could-smarten-up-father-s-day-1.24154484', 'https://www.richmond-news.com/eat-drink/celebrate-national-onion-rings-day-in-richmond-1.24157331', 'https://www.richmond-news.com/eat-drink/richmond-dessert-caf%C3%A9-releases-green-tea-shaved-ice-series-1.24168022', 'https://www.richmond-news.com/standout/an-amazing-restaurant-menu-based-on-location-and-sustainability-1.2296047']"
Singapore,restaurants food dishes indian menu richmond custom dining ,6,['Mighty menu has something for everyone'],['https://www.richmond-news.com/standout/mighty-menu-has-something-for-everyone-1.23818207'],1.357107,103.81949920000001,lifestyle,81.0,76.0,55.0,['https://www.richmond-news.com/standout/mighty-menu-has-something-for-everyone-1.23818207']
St. Andrew,restaurants food dishes indian menu richmond custom dining ,6,['North Shore houses of worship respond to COVID-era food security concerns'],['https://www.nsnews.com/community/north-shore-houses-of-worship-respond-to-covid-era-food-security-concerns-1.24164166'],43.6477917,-79.38487109999998,lifestyle,81.0,76.0,55.0,['https://www.nsnews.com/community/north-shore-houses-of-worship-respond-to-covid-era-food-security-concerns-1.24164166']
Steveston,restaurants food dishes indian menu richmond custom dining ,6,"[""Seniors' nutrition: eating whole foods for an active life""]",['https://www.richmond-news.com/standout/seniors-nutrition-eating-whole-foods-for-an-active-life-1.2251516'],49.1333276,-123.18333059999999,lifestyle,81.0,76.0,55.0,['https://www.richmond-news.com/standout/seniors-nutrition-eating-whole-foods-for-an-active-life-1.2251516']
Steveston Village,restaurants food dishes indian menu richmond custom dining ,6,['Photos: Steveston Save-On Foods opening'],['https://www.richmond-news.com/photos-videos/photos/photos-steveston-save-on-foods-opening-1.24016837'],49.1253223,-123.1828673,lifestyle,81.0,76.0,55.0,['https://www.richmond-news.com/photos-videos/photos/photos-steveston-save-on-foods-opening-1.24016837']
Sunset Villa,restaurants food dishes indian menu richmond custom dining ,6,['Dining In: The Danish Place in Puslinch weathering pandemic storm'],['https://www.therecord.com/life/food-wine/review/2020/07/09/dining-in-the-danish-place-in-puslinch-weathering-pandemic-storm.html'],41.9083609,-88.4281341,lifestyle,81.0,76.0,55.0,['https://www.therecord.com/life/food-wine/review/2020/07/09/dining-in-the-danish-place-in-puslinch-weathering-pandemic-storm.html']
Szechuan,restaurants food dishes indian menu richmond custom dining ,6,"['One More Szechuan: A hidden treasure right under your nose', 'Chinese restaurant dishes out spices of Szechuan to North Vancouver', 'Grand River Seafood Restaurant: 6 dishes you have to try']","['https://www.nsnews.com/standout/one-more-szechuan-a-hidden-treasure-right-under-your-nose-1.22842445', 'https://www.nsnews.com/standout/chinese-restaurant-dishes-out-spices-of-szechuan-to-north-vancouver-1.22842452', 'https://www.tricitynews.com/standout/grand-river-seafood-restaurant-6-dishes-you-have-to-try-1.2334847']",34.2325545,-77.87458259999998,lifestyle,81.0,76.0,55.0,"['https://www.nsnews.com/standout/one-more-szechuan-a-hidden-treasure-right-under-your-nose-1.22842445', 'https://www.nsnews.com/standout/chinese-restaurant-dishes-out-spices-of-szechuan-to-north-vancouver-1.22842452', 'https://www.tricitynews.com/standout/grand-river-seafood-restaurant-6-dishes-you-have-to-try-1.2334847']"
